Crash ID,State,Month,Year,Dayweek,Time,Crash Type,Bus Involvement,Heavy Rigid Truck Involvement,Articulated Truck Involvement,Speed Limit,Road User,Gender,Age,National Remoteness Areas,SA4 Name 2016,National LGA Name 2017,National Road Type,Christmas Period,Easter Period,Age_Group,Day of week,Time of day
20173149,Qld,10,2017,Wednesday,14:00,Single,No,No,No,80,Driver,Female,48,,,,,No,No,40_to_64,Weekday,Day
20172079,Vic,10,2017,Monday,17:00,Multiple,No,No,Yes,80,Driver,Female,49,Inner Regional Australia,Latrobe - Gippsland,Latrobe (C) (Vic.),Local Road,No,No,40_to_64,Weekday,Day
20171151,NSW,10,2017,Thursday,10:00,Multiple,No,No,No,50,Motorcycle rider,Male,59,Inner Regional Australia,Riverina,Cootamundra-Gundagai,Arterial Road,No,No,40_to_64,Weekday,Day
20171180,NSW,10,2017,Monday,10:00,Multiple,No,No,No,50,Driver,Male,53,Inner Regional Australia,Riverina,Wagga Wagga,Local Road,No,No,40_to_64,Weekday,Day
20175033,WA,10,2017,Tuesday,16:00,Multiple,No,Yes,Yes,110,Driver,Male,42,Inner Regional Australia,Perth - South East,Armadale (C),National or State Highway,No,No,40_to_64,Weekday,Day
20174067,SA,10,2017,Thursday,8:00,Multiple,No,Yes,No,60,Driver,Male,60,Major Cities of Australia,Adelaide - Central and Hills,Norwood Payneham St Peters (C),Sub-arterial Road,No,No,40_to_64,Weekday,Day
20175145,WA,10,2017,Saturday,0:00,Single,No,No,No,50,Driver,Male,46,Remote Australia,Western Australia - Wheat Belt,Kent (S),Arterial Road,No,No,40_to_64,Weekend,Night
20172044,Vic,10,2017,Tuesday,15:00,Multiple,No,No,No,60,Motorcycle rider,Male,44,Major Cities of Australia,Melbourne - South East,Monash (C),Arterial Road,No,No,40_to_64,Weekday,Day
20173150,Qld,10,2017,Thursday,8:00,Multiple,No,No,No,90,Driver,Male,55,,,,,No,No,40_to_64,Weekday,Day
20176002,Tas,10,2017,Friday,12:00,Single,No,No,No,100,Motorcycle rider,Male,65,Remote Australia,West and North West,West Coast (M),Local Road,No,No,65_to_74,Weekday,Day
20171020,NSW,10,2017,Wednesday,14:00,Single,No,No,No,80,Motorcycle rider,Male,70,Inner Regional Australia,Capital Region,Goulburn Mulwaree,Sub-arterial Road,No,No,65_to_74,Weekday,Day
20175076,WA,10,2017,Thursday,11:00,Multiple,No,No,No,50,Driver,Male,69,Outer Regional Australia,Western Australia - Outback (South),Greater Geraldton (C),Local Road,No,No,65_to_74,Weekday,Day
20173179,Qld,10,2017,Monday,11:00,Multiple,No,No,No,50,Motorcycle rider,Female,73,,,,,No,No,65_to_74,Weekday,Day
20175131,WA,10,2017,Monday,11:00,Single,No,No,No,110,Driver,Male,67,Outer Regional Australia,Western Australia - Wheat Belt,Victoria Plains (S),National or State Highway,No,No,65_to_74,Weekday,Day
20171064,NSW,10,2017,Thursday,14:00,Multiple,No,No,No,100,Driver,Female,69,Outer Regional Australia,New England and North West,Inverell,Arterial Road,No,No,65_to_74,Weekday,Day
20174058,SA,10,2017,Tuesday,12:00,Single,No,No,No,110,Motorcycle rider,Male,70,Inner Regional Australia,South Australia - South East,The Coorong (DC),National or State Highway,No,No,65_to_74,Weekday,Day
20175002,WA,10,2017,Tuesday,17:00,Single,No,No,No,100,Driver,Male,72,Outer Regional Australia,Bunbury,Nannup (S),Arterial Road,No,No,65_to_74,Weekday,Day
20177027,NT,10,2017,Saturday,20:00,Single,No,No,No,50,Pedestrian,Male,39,Remote Australia,Northern Territory - Outback,West Arnhem (R),Sub-arterial Road,No,No,26_to_39,Weekend,Night
20174049,SA,10,2017,Sunday,21:00,Single,No,No,No,60,Pedestrian,Male,47,Major Cities of Australia,Adelaide - Central and Hills,Prospect (C),Arterial Road,No,No,40_to_64,Weekend,Night
20172073,Vic,10,2017,Saturday,8:00,Single,No,No,No,60,Pedestrian,Male,97,Major Cities of Australia,Melbourne - Inner East,Whitehorse (C),Arterial Road,No,No,75_or_older,Weekend,Day
20173217,Qld,10,2017,Saturday,20:00,Multiple,No,No,No,100,Pedestrian,Male,68,,,,,No,No,65_to_74,Weekend,Night
20171127,NSW,10,2017,Saturday,5:00,Multiple,No,No,No,110,Driver,Male,68,Major Cities of Australia,Newcastle and Lake Macquarie,Lake Macquarie,National or State Highway,No,No,65_to_74,Weekend,Night
20171197,NSW,10,2017,Sunday,10:00,Single,No,No,Yes,50,Pedestrian,Male,48,Outer Regional Australia,Central West,Parkes,Local Road,No,No,40_to_64,Weekend,Day
20173196,Qld,10,2017,Sunday,10:00,Single,No,No,No,40,Pedestrian,Male,78,,,,,No,No,75_or_older,Weekend,Day
20172194,Vic,10,2017,Wednesday,16:00,Single,No,No,No,40,Pedestrian,Male,76,Major Cities of Australia,Melbourne - Inner,Melbourne (C),Collector Road,No,No,75_or_older,Weekday,Day
20174074,SA,10,2017,Thursday,11:00,Single,No,No,No,60,Pedestrian,Male,93,Major Cities of Australia,Adelaide - Central and Hills,Burnside (C),Sub-arterial Road,No,No,75_or_older,Weekday,Day
20175050,WA,10,2017,Thursday,12:00,Single,Yes,No,No,20,Pedestrian,Male,89,,,Mandurah (C),,No,No,75_or_older,Weekday,Day
20171248,NSW,10,2017,Wednesday,11:00,Single,No,No,No,60,Pedestrian,Female,83,Major Cities of Australia,Sydney - Sutherland,Sutherland,Arterial Road,No,No,75_or_older,Weekday,Day
20173083,Qld,10,2017,Sunday,18:00,Multiple,No,No,No,60,Pedal cyclist,Male,68,,,,,No,No,65_to_74,Weekend,Night
20171275,NSW,10,2017,Saturday,4:00,Multiple,No,No,Yes,100,Driver,Male,73,Outer Regional Australia,Mid North Coast,Nambucca,National or State Highway,No,No,65_to_74,Weekend,Night
20177012,NT,10,2017,Thursday,12:00,Multiple,Yes,No,No,10,Pedestrian,Female,59,Outer Regional Australia,Darwin,Litchfield (M),Arterial Road,No,No,40_to_64,Weekday,Day
20176015,Tas,10,2017,Monday,9:00,Multiple,No,No,No,50,Pedestrian,Male,65,Inner Regional Australia,Launceston and North East,Launceston (C),Arterial Road,No,No,65_to_74,Weekday,Day
20173004,Qld,10,2017,Monday,19:00,Single,No,No,No,80,Driver,Male,67,,,,,No,No,65_to_74,Weekday,Night
20173209,Qld,10,2017,Wednesday,19:00,Single,No,No,No,40,Pedestrian,Male,70,,,,,No,No,65_to_74,Weekday,Night
20174012,SA,10,2017,Sunday,19:00,Multiple,No,No,No,90,Motorcycle rider,Male,29,Major Cities of Australia,Adelaide - North,Salisbury (C),Local Road,No,No,26_to_39,Weekend,Night
20173120,Qld,10,2017,Sunday,9:00,Single,No,No,No,100,Passenger,Male,13,,,,,No,No,0_to_16,Weekend,Day
20171115,NSW,10,2017,Wednesday,16:00,Multiple,No,No,No,100,Driver,Female,20,Inner Regional Australia,Central West,Cabonne,National or State Highway,No,No,17_to_25,Weekday,Day
20173068,Qld,10,2017,Friday,15:00,Single,No,No,No,100,Driver,Female,33,,,,,No,No,26_to_39,Weekday,Day
20171198,NSW,9,2017,Monday,1:00,Single,No,No,No,60,Driver,Male,19,Inner Regional Australia,Murray,Albury,Local Road,No,No,17_to_25,Weekend,Night
20171199,NSW,9,2017,Saturday,2:00,Single,No,No,No,50,Passenger,Female,22,Major Cities of Australia,Sydney - City and Inner South,Sydney,Collector Road,No,No,17_to_25,Weekend,Night
20173102,Qld,9,2017,Sunday,4:00,Multiple,No,No,No,100,Driver,Male,24,,,,,No,No,17_to_25,Weekend,Night
20171292,NSW,9,2017,Saturday,1:00,Single,No,No,No,70,Passenger,Male,20,Major Cities of Australia,Newcastle and Lake Macquarie,Lake Macquarie,Local Road,No,No,17_to_25,Weekend,Night
20171292,NSW,9,2017,Saturday,1:00,Single,No,No,No,70,Driver,Male,19,Major Cities of Australia,Newcastle and Lake Macquarie,Lake Macquarie,Local Road,No,No,17_to_25,Weekend,Night
20172052,Vic,9,2017,Sunday,4:00,Single,No,No,No,50,Motorcycle rider,Male,20,Major Cities of Australia,Melbourne - West,Melton (C),Local Road,No,No,17_to_25,Weekend,Night
20171029,NSW,9,2017,Sunday,20:00,Single,No,No,No,70,Passenger,Male,18,Major Cities of Australia,Sydney - Outer West and Blue Mountains,Penrith,Collector Road,No,No,17_to_25,Weekend,Night
20173114,Qld,9,2017,Saturday,2:00,Single,No,No,No,70,Driver,Male,20,,,,,No,No,17_to_25,Weekend,Night
20173132,Qld,9,2017,Sunday,5:00,Single,No,No,No,80,Motorcycle rider,Male,24,,,,,No,No,17_to_25,Weekend,Night
20171199,NSW,9,2017,Saturday,2:00,Single,No,No,No,50,Passenger,Male,31,Major Cities of Australia,Sydney - City and Inner South,Sydney,Collector Road,No,No,26_to_39,Weekend,Night
20171199,NSW,9,2017,Saturday,2:00,Single,No,No,No,50,Driver,Male,39,Major Cities of Australia,Sydney - City and Inner South,Sydney,Collector Road,No,No,26_to_39,Weekend,Night
20173053,Qld,9,2017,Saturday,22:00,Single,No,No,No,60,Motorcycle rider,Male,31,,,,,No,No,26_to_39,Weekend,Night
20173204,Qld,9,2017,Friday,19:00,Multiple,No,No,No,50,Driver,Male,32,,,,,No,No,26_to_39,Weekend,Night
20177009,NT,9,2017,Saturday,18:00,Single,No,No,No,110,Driver,Male,30,Outer Regional Australia,Darwin,Litchfield (M),Local Road,No,No,26_to_39,Weekend,Night
20172187,Vic,9,2017,Saturday,19:00,Single,No,No,No,100,Motorcycle rider,Male,46,Outer Regional Australia,Warrnambool and South West,Corangamite (S),Arterial Road,No,No,40_to_64,Weekend,Night
20172145,Vic,9,2017,Friday,19:00,Multiple,No,No,No,50,Motorcycle rider,Male,52,Major Cities of Australia,Melbourne - West,Moorabool (S),Local Road,No,No,40_to_64,Weekend,Night
20174090,SA,9,2017,Thursday,23:00,Single,No,No,No,40,Motorcycle rider,Male,21,Outer Regional Australia,South Australia - South East,Loxton Waikerie (DC),Access road,No,No,17_to_25,Weekday,Night
20173024,Qld,9,2017,Tuesday,0:00,Single,No,No,Yes,100,Passenger,Male,25,,,,,No,No,17_to_25,Weekday,Night
20175019,WA,9,2017,Monday,18:00,Single,No,No,No,70,Motorcycle rider,Male,29,Major Cities of Australia,Perth - North East,Swan (C),Arterial Road,No,No,26_to_39,Weekday,Night
20171282,NSW,9,2017,Tuesday,20:00,Single,No,No,No,100,Driver,Male,38,Outer Regional Australia,Riverina,Junee,Sub-arterial Road,No,No,26_to_39,Weekday,Night
20175101,WA,9,2017,Thursday,5:00,Multiple,No,Yes,No,90,Pedal cyclist,Male,51,Outer Regional Australia,Western Australia - Outback (South),Greater Geraldton (C),National or State Highway,No,No,40_to_64,Weekday,Night
20171344,NSW,9,2017,Monday,18:00,Single,No,No,No,50,Motorcycle rider,Male,40,Inner Regional Australia,Coffs Harbour - Grafton,Coffs Harbour,Sub-arterial Road,No,No,40_to_64,Weekday,Night
20171164,NSW,9,2017,Wednesday,5:00,Multiple,No,No,Yes,110,Passenger,Male,40,Inner Regional Australia,Southern Highlands and Shoalhaven,Wingecarribee,National or State Highway,No,No,40_to_64,Weekday,Night
20172087,Vic,9,2017,Sunday,16:00,Multiple,No,No,No,80,Driver,Female,18,Outer Regional Australia,Latrobe - Gippsland,East Gippsland (S),National or State Highway,No,No,17_to_25,Weekend,Day
20173133,Qld,9,2017,Sunday,17:00,Single,No,No,No,80,Driver,Male,23,,,,,No,No,17_to_25,Weekend,Day
20173031,Qld,9,2017,Saturday,11:00,Single,No,No,No,100,Driver,Male,22,,,,,No,No,17_to_25,Weekend,Day
20174041,SA,9,2017,Saturday,17:00,Multiple,No,No,No,80,Driver,Male,22,Major Cities of Australia,Adelaide - North,Playford (C),Sub-arterial Road,No,No,17_to_25,Weekend,Day
20173058,Qld,9,2017,Sunday,17:00,Single,No,No,No,100,Passenger,Female,27,,,,,No,No,26_to_39,Weekend,Day
20172090,Vic,9,2017,Sunday,16:00,Multiple,No,No,No,80,Passenger,Male,32,Inner Regional Australia,Melbourne - Outer East,Yarra Ranges (S),Arterial Road,No,No,26_to_39,Weekend,Day
20172180,Vic,9,2017,Sunday,12:00,Multiple,No,No,No,80,Driver,Male,32,Major Cities of Australia,Melbourne - South East,Casey (C),National or State Highway,No,No,26_to_39,Weekend,Day
20175027,WA,9,2017,Saturday,14:00,Single,No,No,No,100,Driver,Male,34,Major Cities of Australia,Perth - North West,Stirling (C),National or State Highway,No,No,26_to_39,Weekend,Day
20172100,Vic,9,2017,Saturday,8:00,Multiple,No,No,No,100,Passenger,Female,61,Inner Regional Australia,Shepparton,Campaspe (S),Local Road,No,No,40_to_64,Weekend,Day
20175093,WA,9,2017,Sunday,6:00,Multiple,No,No,No,110,Driver,Male,53,Inner Regional Australia,Bunbury,Dardanup (S),Arterial Road,No,No,40_to_64,Weekend,Day
20171022,NSW,9,2017,Saturday,11:00,Multiple,No,No,No,80,Motorcycle rider,Male,42,Inner Regional Australia,Sydney - North Sydney and Hornsby,Hornsby,National or State Highway,No,No,40_to_64,Weekend,Day
20173019,Qld,9,2017,Saturday,6:00,Single,No,No,No,80,Driver,Male,64,,,,,No,No,40_to_64,Weekend,Day
20173115,Qld,9,2017,Saturday,12:00,Single,No,No,No,100,Motorcycle rider,Male,44,,,,,No,No,40_to_64,Weekend,Day
20172100,Vic,9,2017,Saturday,8:00,Multiple,No,No,No,100,Driver,Male,69,Inner Regional Australia,Shepparton,Campaspe (S),Local Road,No,No,65_to_74,Weekend,Day
20171209,NSW,9,2017,Saturday,16:00,Single,No,No,No,100,Driver,Female,67,Outer Regional Australia,Hunter Valley exc Newcastle,Upper Hunter,National or State Highway,No,No,65_to_74,Weekend,Day
20176010,Tas,9,2017,Sunday,17:00,Multiple,No,No,No,60,Motorcycle rider,Male,66,Outer Regional Australia,West and North West,Central Coast (M) (Tas.),Collector Road,No,No,65_to_74,Weekend,Day
20172200,Vic,9,2017,Sunday,13:00,Multiple,No,No,No,60,Motorcycle rider,Male,29,Major Cities of Australia,Melbourne - Inner East,Manningham (C),Arterial Road,No,No,26_to_39,Weekend,Day
20174019,SA,9,2017,Friday,17:00,Multiple,No,No,No,60,Driver,Male,83,Major Cities of Australia,Adelaide - West,West Torrens (C),Sub-arterial Road,No,No,75_or_older,Weekday,Day
20173121,Qld,9,2017,Tuesday,9:00,Multiple,No,No,No,60,Pedal cyclist,Male,75,,,,,No,No,75_or_older,Weekday,Day
20171254,NSW,9,2017,Wednesday,13:00,Single,No,No,No,100,Passenger,Male,87,Outer Regional Australia,New England and North West,Inverell,National or State Highway,No,No,75_or_older,Weekday,Day
20171179,NSW,9,2017,Monday,7:00,Single,No,No,No,80,Driver,Female,77,Inner Regional Australia,Coffs Harbour - Grafton,Clarence Valley,National or State Highway,No,No,75_or_older,Weekday,Day
20172166,Vic,9,2017,Tuesday,14:00,Multiple,No,Yes,Yes,110,Passenger,Female,16,Inner Regional Australia,Ballarat,Moorabool (S),National or State Highway,No,No,0_to_16,Weekday,Day
20173069,Qld,9,2017,Wednesday,12:00,Single,No,No,No,50,Driver,Female,86,,,,,No,No,75_or_older,Weekday,Day
20171005,NSW,9,2017,Thursday,11:00,Single,No,No,No,110,Passenger,Female,16,Inner Regional Australia,Mid North Coast,Port Macquarie-Hastings,National or State Highway,No,No,0_to_16,Weekday,Day
20173173,Qld,9,2017,Wednesday,8:00,Single,No,No,No,100,Passenger,Male,5,,,,,No,No,0_to_16,Weekday,Day
20173222,Qld,9,2017,Wednesday,16:00,Single,No,No,No,50,Other/-9,Female,22,,,,,No,No,17_to_25,Weekday,Day
20172184,Vic,9,2017,Wednesday,11:00,Single,No,No,No,100,Driver,Female,18,Inner Regional Australia,Geelong,Golden Plains (S),National or State Highway,No,No,17_to_25,Weekday,Day
20172143,Vic,9,2017,Wednesday,7:00,Single,No,No,No,100,Driver,Male,21,Inner Regional Australia,Shepparton,Campaspe (S),Collector Road,No,No,17_to_25,Weekday,Day
20171302,NSW,9,2017,Monday,6:00,Multiple,No,No,No,60,Driver,Male,19,Major Cities of Australia,Sydney - South West,Fairfield,Collector Road,No,No,17_to_25,Weekday,Day
20175130,WA,9,2017,Friday,16:00,Single,No,No,No,60,Motorcycle rider,Male,22,Major Cities of Australia,Perth - Inner,Mosman Park (T),National or State Highway,No,No,17_to_25,Weekday,Day
20173015,Qld,9,2017,Monday,11:00,Single,No,No,Yes,100,Driver,Male,26,,,,,No,No,26_to_39,Weekday,Day
20173035,Qld,9,2017,Tuesday,8:00,Single,No,No,No,110,Passenger,Female,47,,,,,No,No,40_to_64,Weekday,Day
20171234,NSW,9,2017,Friday,15:00,Multiple,No,No,No,80,Driver,Male,43,Inner Regional Australia,Mid North Coast,Port Macquarie-Hastings,Arterial Road,No,No,40_to_64,Weekday,Day
20171077,NSW,9,2017,Friday,14:00,Single,No,No,No,50,Driver,Female,44,Inner Regional Australia,Riverina,Cootamundra-Gundagai,Arterial Road,No,No,40_to_64,Weekday,Day
20171139,NSW,9,2017,Friday,13:00,Multiple,No,Yes,No,60,Motorcycle rider,Male,46,Major Cities of Australia,Sydney - Eastern Suburbs,Waverley,Arterial Road,No,No,40_to_64,Weekday,Day
20174060,SA,9,2017,Tuesday,13:00,Multiple,No,No,No,110,Motorcycle rider,Male,58,Inner Regional Australia,South Australia - South East,Murray Bridge (RC),National or State Highway,No,No,40_to_64,Weekday,Day
